"geoid10","usage_year","usage_month","WghtUse"
"60590320021003","2015",8,0.782357158599193
"60590320021003","2015",7,0.763665234038946
"60590320021003","2015",6,0.809099151980243
"60590320021003","2015",5,0.87293530082952
"60590320021003","2015",4,0.735787002489056
"60590320021003","2015",3,0.703266768536877
"60590320021003","2015",2,0.829935587763167
"60590320021003","2015",1,0.86050641554673
"60590320021003","2014",12,0.889590553473695
"60590320021003","2014",11,1.0373001909735
"60590320021003","2014",10,0.983000143021763
"60590320021003","2014",9,0.949783648796685
"60590320021003","2014",8,0.945015810668724
"60590320021003","2014",7,0.927243134526613
"60590320021003","2014",6,0.838460340780797
"60590320021003","2014",5,0.794319584818783
"60590320021003","2014",4,0.862769149639143
"60590320021003","2014",3,0.801377147435615
"60590320021003","2014",2,0.94592544716071
"60590320021003","2014",1,0.97015097325749
"60590320021003","2013",12,1.01346364767313
"60590320021003","2013",11,1.06378772950249
"60590320021003","2013",10,1.00575407705864
"60590320021003","2013",9,0.959235573954706
"60590320021003","2013",8,0.896445284459148
"60590320021003","2013",7,1.01769129452953
"60590320021003","2013",6,0.921401552520901
"60590320021003","2013",5,0.913611766142002
"60590320021003","2013",4,0.798349085951187
"60590320021003","2013",3,0.768373579165873
"60590320021003","2013",2,0.853727519856025
"60590320021003","2013",1,0.794188178570843
"60590320021003","2012",12,1.04200315881156
"60590320021003","2012",11,0.994282151549121
"60590320021003","2012",10,1.04919812763939
"60590320021003","2012",9,1.00250261812277
"60590320021003","2012",8,0.984483579236233
"60590320021003","2012",7,0.842172940652427
"60590320021003","2012",6,0.922941085168227
"60590320021003","2012",5,0.716611272072743
"60590320021003","2012",4,0.649505899759814
"60590320021003","2012",3,0.729936792644911
"60590320021003","2012",2,0.761450007059841
"60590320021003","2012",1,1.01283098716973
"60590320021003","2011",12,0.968486643582637
"60590320021003","2011",11,0.907372918321189
"60590320021003","2011",10,1.02892193598732
"60590320021003","2011",9,0.979291418158594
"60590320021003","2011",8,1.01499365624986
"60590320021004","2016",7,0.742437132124664
"60590320021004","2016",6,0.812973367591053
"60590320021004","2016",5,0.888391881904534
"60590320021004","2016",4,0.813528185905798
"60590320021004","2016",3,0.792231718300623
"60590320021004","2016",2,0.82462704639272
"60590320021004","2016",1,1.05323674020379
"60590320021004","2015",12,1.02025342940836
"60590320021004","2015",11,1.19030610362868
"60590320021004","2015",10,1.11522058611927
"60590320021004","2015",9,0.90027324804518
"60590320021004","2015",8,0.940728418309532
"60590320021004","2015",7,0.802272916258456
"60590320021004","2015",6,0.814059726324122
"60590320021004","2015",5,0.756381589392568
"60590320021004","2015",4,0.679778323193321
"60590320021004","2015",3,0.716418443688387
"60590320021004","2015",2,0.865790614491411
"60590320021004","2015",1,1.06584324369927
"60590320021004","2014",12,1.18090260457303
"60590320021004","2014",11,1.09789202483378
"60590320021004","2014",10,1.26266729024775
"60590320021004","2014",9,0.957105516753434
"60590320021004","2014",8,0.965510490250643
"60590320021004","2014",7,0.959941817681899
"60590320021004","2014",6,0.813514676025071
"60590320021004","2014",5,0.785749010561517
"60590320021004","2014",4,0.785339816010567
"60590320021004","2014",3,0.771315589508492
"60590320021004","2014",2,0.734475009804462
"60590320021004","2014",1,0.978683748934538
"60590320021004","2013",12,0.964833833353049
"60590320021004","2013",11,0.931635042488173
"60590320021004","2013",10,0.901429237675289
"60590320021004","2013",9,0.921057747485282
"60590320021004","2013",8,0.857420781611886
"60590320021004","2013",7,0.952211253492892
"60590320021004","2013",6,0.888559078579474
"60590320021004","2013",5,0.901629699362135
"60590320021004","2013",4,0.874220681338847
"60590320021004","2013",3,0.796324882202946
"60590320021004","2013",2,0.770145001131545
"60590320021004","2013",1,0.882403552820944
"60590320021004","2012",12,0.863703627064078
"60590320021004","2012",11,0.937770621810751
"60590320021004","2012",10,1.01242634854837
"60590320021004","2012",9,0.999402283240002
"60590320021004","2012",8,1.12601270076979
"60590320021004","2012",7,0.927602154408687
"60590320021004","2012",6,0.83231441728626
"60590320021004","2012",5,0.76277006277511
"60590320021004","2012",4,0.690713675094417
"60590320021004","2012",3,0.73064159904098
"60590320021004","2012",2,0.772874939764184
"60590320021004","2012",1,0.952219387459483
"60590320021004","2011",12,0.931060217719527
"60590320021004","2011",11,0.910211511401601
"60590320021004","2011",10,1.00034206420621
"60590320021004","2011",9,1.05229545685551
"60590320021004","2011",8,1.04026875101718
"60590320021005","2016",7,0.922236248743298
"60590320021005","2016",6,0.805933937602224
"60590320021005","2016",5,0.880429988058692
"60590320021005","2016",4,0.724195924270485
"60590320021005","2016",3,0.607083298137971
"60590320021005","2016",2,0.595069875970725
"60590320021005","2016",1,0.603236027830445
"60590320021005","2015",12,0.777424693212515
"60590320021005","2015",11,0.872359956055388
"60590320021005","2015",10,0.792576582202562
"60590320021005","2015",9,0.738840348364399
"60590320021005","2015",8,0.690980623909669
"60590320021005","2015",7,0.629061127067372
"60590320021005","2015",6,0.73635210716554
"60590320021005","2015",5,0.667564771178412
"60590320021005","2015",4,0.740670047555407
"60590320021005","2015",3,0.663912995478982
"60590320021005","2015",2,0.77062840082043
"60590320021005","2015",1,0.798121834792737
"60590320021005","2014",12,0.740786731119347
"60590320021005","2014",11,1.13084228921049
"60590320021005","2014",10,1.03589677596563
"60590320021005","2014",9,0.917186865363073
"60590320021005","2014",8,0.894209525603027
"60590320021005","2014",7,0.909192665150438
"60590320021005","2014",6,0.752872947961357
"60590320021005","2014",5,0.75601005147901
"60590320021005","2014",4,0.747533068551359
"60590320021005","2014",3,0.660046665482835
"60590320021005","2014",2,0.972451909144677
"60590320021005","2014",1,0.895146261137953
"60590320021005","2013",12,0.953708774886093
"60590320021005","2013",11,1.06875118866088
"60590320021005","2013",10,1.00018993592927
"60590320021005","2013",9,1.0464939388459
"60590320021005","2013",8,1.02828956678645
"60590320021005","2013",7,1.02712193635784
"60590320021005","2013",6,0.870881165877343
"60590320021005","2013",5,0.819332678830766
"60590320021005","2013",4,0.759613587657646
"60590320021005","2013",3,0.796724893779075
"60590320021005","2013",2,0.93116550249176
"60590320021005","2013",1,0.748526206017296
"60590320021005","2012",12,0.947296630966199
"60590320021005","2012",11,1.02432536229207
"60590320021005","2012",10,1.08940201631316
"60590320021005","2012",9,1.0360948786839
"60590320021005","2012",8,0.997986402211298
"60590320021005","2012",7,0.863872571494137
"60590320021005","2012",6,0.814065851431948
"60590320021005","2012",5,0.716272639865173
"60590320021005","2012",4,0.642639402862632
"60590320021005","2012",3,0.670434109110952
"60590320021005","2012",2,0.764408147483823
"60590320021005","2012",1,0.956609349935563
"60590320021005","2011",12,0.902438709769013
"60590320021005","2011",11,0.913842814857874
"60590320021005","2011",10,1.00612059441348
"60590320021005","2011",9,1.01927494367116
"60590320021005","2011",8,1.07510926977823
"60590320021006","2016",7,0.974734057553068
"60590320021006","2016",6,0.943839688086307
"60590320021006","2016",5,0.802779234353882
"60590320021006","2016",4,0.725386567764687
"60590320021006","2016",3,0.668957840074539
"60590320021006","2016",2,0.68911142625431
"60590320021006","2016",1,0.833075415761302
"60590320021006","2015",12,0.873133393668367
"60590320021006","2015",11,0.922913074545529
"60590320021006","2015",10,0.838639516157257
"60590320021006","2015",9,0.793588240126715
"60590320021006","2015",8,0.8735851607197
"60590320021006","2015",7,0.772612055627718
"60590320021006","2015",6,0.889666145382366
"60590320021006","2015",5,0.877264142986986
"60590320021006","2015",4,0.766110741351951
"60590320021006","2015",3,0.973980948315079
"60590320021006","2015",2,0.882828027209214
"60590320021006","2015",1,0.824680907391202
"60590320021006","2014",12,0.864142795817289
"60590320021006","2014",11,1.15562617096517
"60590320021006","2014",10,1.11303820504223
"60590320021006","2014",9,1.00716343747642
"60590320021006","2014",8,1.1532178869827
"60590320021006","2014",7,1.02764227937549
"60590320021006","2014",6,0.944639124690211
"60590320021006","2014",5,0.965267979394398
"60590320021006","2014",4,0.911700126417572
"60590320021006","2014",3,0.77202179425904
"60590320021006","2014",2,0.945167389923263
"60590320021006","2014",1,1.04183361155839
"60590320021006","2013",12,1.02894671242493
"60590320021006","2013",11,1.16071892167896
"60590320021006","2013",10,1.11685560328796
"60590320021006","2013",9,1.1124582365445
"60590320021006","2013",8,1.0895007141984
"60590320021006","2013",7,1.17525185919678
"60590320021006","2013",6,1.11260464788689
"60590320021006","2013",5,1.09367954603233
"60590320021006","2013",4,0.851660434441543
"60590320021006","2013",3,0.885902452698756
"60590320021006","2013",2,0.830570026631917
"60590320021006","2013",1,0.749477285012517
"60590320021006","2012",12,0.917901743229555
"60590320021006","2012",11,1.07034307061568
"60590320021006","2012",10,1.14846101861668
"60590320021006","2012",9,1.09506272131235
"60590320021006","2012",8,1.09785987175355
"60590320021006","2012",7,1.09123661425102
"60590320021006","2012",6,1.03062125315892
"60590320021006","2012",5,0.884114734908206
"60590320021006","2012",4,0.794763660060261
"60590320021006","2012",3,0.810426588607148
"60590320021006","2012",2,0.92104946712191
"60590320021006","2012",1,1.16757493390478
"60590320021006","2011",12,0.949572303099109
"60590320021006","2011",11,1.04659596728084
"60590320021006","2011",10,1.08830879894385
"60590320021006","2011",9,1.23006299430181
"60590320021006","2011",8,1.23763012577628
"60590320022001","2016",7,0.94249877905577
"60590320022001","2016",6,0.826785874069743
"60590320022001","2016",5,0.80926779864175
"60590320022001","2016",4,0.735581879983182
"60590320022001","2016",3,0.698699716378705
"60590320022001","2016",2,0.701412908264974
"60590320022001","2016",1,0.839376523765314
"60590320022001","2015",12,0.940884168470863
"60590320022001","2015",11,0.941694063165994
"60590320022001","2015",10,0.871305194283833
"60590320022001","2015",9,0.787935197426545
"60590320022001","2015",8,0.787766213327232
"60590320022001","2015",7,0.706314495019582
"60590320022001","2015",6,0.739209825115104
"60590320022001","2015",5,0.760029146416472
"60590320022001","2015",4,0.736448095181222
"60590320022001","2015",3,0.775245124654628
"60590320022001","2015",2,0.801334966261337
"60590320022001","2015",1,0.890729526728271
"60590320022001","2014",12,0.98442927628091
"60590320022001","2014",11,1.13819691570198
"60590320022001","2014",10,0.965939530257995
"60590320022001","2014",9,0.980104411856205
"60590320022001","2014",8,0.819642075955996
"60590320022001","2014",7,0.816747547299215
"60590320022001","2014",6,0.81461562022967
"60590320022001","2014",5,0.734055062055659
"60590320022001","2014",4,0.752827053331843
"60590320022001","2014",3,0.732098554038176
"60590320022001","2014",2,0.871051210385815
"60590320022001","2014",1,0.955637120964485
"60590320022001","2013",12,0.979124036023402
"60590320022001","2013",11,1.04761661006884
"60590320022001","2013",10,0.964314344827578
"60590320022001","2013",9,0.954037620738233
"60590320022001","2013",8,0.889020075253344
"60590320022001","2013",7,0.951732943622985
"60590320022001","2013",6,0.915526068867477
"60590320022001","2013",5,0.809115038676302
"60590320022001","2013",4,0.788240861208261
"60590320022001","2013",3,0.813621905143205
"60590320022001","2013",2,0.827574314096013
"60590320022001","2013",1,0.791165805865715
"60590320022001","2012",12,1.06668093095524
"60590320022001","2012",11,0.99343828462948
"60590320022001","2012",10,0.992347318118417
"60590320022001","2012",9,0.979879381750797
"60590320022001","2012",8,0.968391630603461
"60590320022001","2012",7,0.864259356259896
"60590320022001","2012",6,0.75689742586388
"60590320022001","2012",5,0.67287953472418
"60590320022001","2012",4,0.657828744670454
"60590320022001","2012",3,0.696959813769893
"60590320022001","2012",2,0.785259290814174
"60590320022001","2012",1,0.953288174354785
"60590320022001","2011",12,0.919230778363682
"60590320022001","2011",11,0.906263662371844
"60590320022001","2011",10,0.973480232071626
"60590320022001","2011",9,0.915618751967705
"60590320022001","2011",8,0.909039986861206
"60590320022002","2016",7,0.823225741714734
"60590320022002","2016",6,0.803131751992567
"60590320022002","2016",5,0.775704018744954
"60590320022002","2016",4,1.16278338257674
"60590320022002","2016",3,0.7796121700291
"60590320022002","2016",2,0.644901213368846
"60590320022002","2016",1,0.696543933293572
"60590320022002","2015",12,0.737128785344199
"60590320022002","2015",11,0.699881127218917
"60590320022002","2015",10,0.667148970246845
"60590320022002","2015",9,0.632042748384647
"60590320022002","2015",8,0.624112734859933
"60590320022002","2015",7,0.588967473018783
"60590320022002","2015",6,0.680978319978959
"60590320022002","2015",5,0.694566151518432
"60590320022002","2015",4,0.637355962814936
"60590320022002","2015",3,0.656374652507331
"60590320022002","2015",2,0.63657509507199
"60590320022002","2015",1,0.689659591200071
"60590320022002","2014",12,0.747610775343165
"60590320022002","2014",11,1.1221144314726
"60590320022002","2014",10,1.18393652164412
"60590320022002","2014",9,0.877046311319119
"60590320022002","2014",8,0.831190653837305
"60590320022002","2014",7,0.797955935278345
"60590320022002","2014",6,0.782040041076069
"60590320022002","2014",5,0.74339316782175
"60590320022002","2014",4,0.747186339004036
"60590320022002","2014",3,0.707870920287851
"60590320022002","2014",2,0.838457587579144
"60590320022002","2014",1,0.85822978659219
"60590320022002","2013",12,0.914953488931222
"60590320022002","2013",11,0.979063597586264
"60590320022002","2013",10,0.857461563733592
"60590320022002","2013",9,0.868262094707163
"60590320022002","2013",8,0.8024802833586
"60590320022002","2013",7,1.05409163317099
"60590320022002","2013",6,0.735016587146405
"60590320022002","2013",5,0.734211773084271
"60590320022002","2013",4,0.701717483954058
"60590320022002","2013",3,0.755254938417014
"60590320022002","2013",2,0.802048887378563
"60590320022002","2013",1,0.821644944639486
"60590320022002","2012",12,0.854576549605154
"60590320022002","2012",11,0.88111883925359
"60590320022002","2012",10,0.96028734804902
"60590320022002","2012",9,0.833619013924784
"60590320022002","2012",8,0.880381250390474
"60590320022002","2012",7,0.853884093877391
"60590320022002","2012",6,0.810015100126953
"60590320022002","2012",5,0.835664970404631
"60590320022002","2012",4,0.697393149632562
"60590320022002","2012",3,0.738258082233763
"60590320022002","2012",2,0.792748702896076
"60590320022002","2012",1,0.924713069148216
"60590320022002","2011",12,0.892628217716674
"60590320022002","2011",11,0.965154194078972
"60590320022002","2011",10,0.900731100306669
"60590320022002","2011",9,0.976258418948754
"60590320022002","2011",8,1.01202801757367
"60590320022003","2016",7,0.808272893585219
"60590320022003","2016",6,0.715891030704301
"60590320022003","2016",5,0.790804324674294
"60590320022003","2016",4,0.725598040549423
"60590320022003","2016",3,0.740113457292492
"60590320022003","2016",2,0.643574799248953
"60590320022003","2016",1,0.830689448688236
"60590320022003","2015",12,1.06570727796292
"60590320022003","2015",11,0.844767599246167
"60590320022003","2015",10,0.805931355786545
"60590320022003","2015",9,0.72017261272297
"60590320022003","2015",8,0.950208694906029
"60590320022003","2015",7,0.654484453103321
"60590320022003","2015",6,0.696741505108974
"60590320022003","2015",5,0.651677812748139
"60590320022003","2015",4,0.613807728403788
"60590320022003","2015",3,0.716113410956617
"60590320022003","2015",2,0.732645409643609
"60590320022003","2015",1,0.734907957345297
"60590320022003","2014",12,0.687573670484957
"60590320022003","2014",11,0.762716129186717
"60590320022003","2014",10,0.82234090527085
"60590320022003","2014",9,0.766751478848394
"60590320022003","2014",8,0.712932086730556
"60590320022003","2014",7,0.730474073887759
"60590320022003","2014",6,0.704968896971555
"60590320022003","2014",5,0.68094720986911
"60590320022003","2014",4,0.63462066521847
"60590320022003","2014",3,0.675368690321951
"60590320022003","2014",2,0.800154925509587
"60590320022003","2014",1,0.743866443920626
"60590320022003","2013",12,0.781763459223534
"60590320022003","2013",11,0.786595218800245
"60590320022003","2013",10,0.791823431857565
"60590320022003","2013",9,0.857856697338304
"60590320022003","2013",8,0.837107802420515
"60590320022003","2013",7,0.778720453425096
"60590320022003","2013",6,0.973156462163086
"60590320022003","2013",5,0.786822815242915
"60590320022003","2013",4,0.74494578240652
"60590320022003","2013",3,0.741895363626918
"60590320022003","2013",2,0.755758454774377
"60590320022003","2013",1,0.754621592626654
"60590320022003","2012",12,0.848305325581909
"60590320022003","2012",11,0.8025829372656
"60590320022003","2012",10,0.853970296024762
"60590320022003","2012",9,0.820973741106921
"60590320022003","2012",8,0.871219114763905
"60590320022003","2012",7,0.750855310608674
"60590320022003","2012",6,0.736094497374238
"60590320022003","2012",5,0.653155858792505
"60590320022003","2012",4,0.578658069679217
"60590320022003","2012",3,0.589893217342874
"60590320022003","2012",2,0.79588429673711
"60590320022003","2012",1,0.760845455702108
"60590320022003","2011",12,0.697221942583799
"60590320022003","2011",11,0.746774996747361
"60590320022003","2011",10,0.812285797850332
"60590320022003","2011",9,0.7995285664573
"60590320022003","2011",8,0.943448023073254
"60590320022004","2016",7,0.769401664863572
"60590320022004","2016",6,0.747856823607484
"60590320022004","2016",5,0.677746740460246
"60590320022004","2016",4,0.627784117413451
"60590320022004","2016",3,0.617722744895351
"60590320022004","2016",2,0.656699192508184
"60590320022004","2016",1,0.738718213331216
"60590320022004","2015",12,0.953402448081893
"60590320022004","2015",11,0.811803749949527
"60590320022004","2015",10,0.726681598702541
"60590320022004","2015",9,0.933907357637998
"60590320022004","2015",8,0.727846972230989
"60590320022004","2015",7,0.645875072508053
"60590320022004","2015",6,0.707336220441513
"60590320022004","2015",5,0.689064236913768
"60590320022004","2015",4,0.599355792333826
"60590320022004","2015",3,0.629614365163755
"60590320022004","2015",2,0.64893532301635
"60590320022004","2015",1,0.698420900000543
"60590320022004","2014",12,0.78998371194285
"60590320022004","2014",11,0.935584273773612
"60590320022004","2014",10,0.959306569368762
"60590320022004","2014",9,0.842157959353151
"60590320022004","2014",8,0.761785641743702
"60590320022004","2014",7,0.751806516807333
"60590320022004","2014",6,0.753688081016107
"60590320022004","2014",5,0.721967821844595
"60590320022004","2014",4,0.671796363950467
"60590320022004","2014",3,0.678761824143896
"60590320022004","2014",2,0.782420714481649
"60590320022004","2014",1,1.02437131659681
"60590320022004","2013",12,0.903406995475609
"60590320022004","2013",11,0.949667119153744
"60590320022004","2013",10,0.840672859149316
"60590320022004","2013",9,0.898288906609764
"60590320022004","2013",8,0.779057578705755
"60590320022004","2013",7,0.845525679169152
"60590320022004","2013",6,0.762261087652607
"60590320022004","2013",5,0.819244497981996
"60590320022004","2013",4,0.702841878396295
"60590320022004","2013",3,0.741788405666115
"60590320022004","2013",2,0.711385861887996
"60590320022004","2013",1,0.69237751391666
"60590320022004","2012",12,1.02249961315087
"60590320022004","2012",11,0.811488211856446
"60590320022004","2012",10,0.940925025626308
"60590320022004","2012",9,0.867288857842718
"60590320022004","2012",8,0.795062284640169
"60590320022004","2012",7,0.727589994542213
"60590320022004","2012",6,0.659552271047252
"60590320022004","2012",5,0.609581426150421
"60590320022004","2012",4,0.585805186055948
"60590320022004","2012",3,0.616246349821721
"60590320022004","2012",2,0.724342535309198
"60590320022004","2012",1,0.789653895131867
"60590320022004","2011",12,0.770382437656788
"60590320022004","2011",11,0.756429664409399
"60590320022004","2011",10,0.761117513570935
"60590320022004","2011",9,0.805615653381928
"60590320022004","2011",8,0.804452745961697
"60590320022005","2016",7,0.808659503055894
"60590320022005","2016",6,0.796717530062334
"60590320022005","2016",5,0.773367361567806
"60590320022005","2016",4,0.700414374432062
"60590320022005","2016",3,0.740240611439765
"60590320022005","2016",2,0.755351190721761
"60590320022005","2016",1,0.77865128073495
"60590320022005","2015",12,0.932235031213087
"60590320022005","2015",11,0.799408225365488
"60590320022005","2015",10,0.800367635287628
"60590320022005","2015",9,0.759037456313983
"60590320022005","2015",8,0.680736419820808
"60590320022005","2015",7,0.634975452960669
"60590320022005","2015",6,0.67089652563493
"60590320022005","2015",5,0.749193886645495
"60590320022005","2015",4,0.640853070999688
"60590320022005","2015",3,0.615836496563146
"60590320022005","2015",2,0.72661545400492
"60590320022005","2015",1,0.749988884844361
"60590320022005","2014",12,0.926442101026489
"60590320022005","2014",11,0.938213876086022
"60590320022005","2014",10,0.924007170912001
"60590320022005","2014",9,0.829524711689915
"60590320022005","2014",8,0.735605997372616
"60590320022005","2014",7,0.785702781483113
"60590320022005","2014",6,0.887284326598729
"60590320022005","2014",5,0.680397068657219
"60590320022005","2014",4,0.688781496327216
"60590320022005","2014",3,0.643313709735772
"60590320022005","2014",2,0.749302365731177
"60590320022005","2014",1,0.886464380094855
"60590320022005","2013",12,0.949098871306991
"60590320022005","2013",11,0.959671798303464
"60590320022005","2013",10,0.963289652849063
"60590320022005","2013",9,0.935752876752559
"60590320022005","2013",8,0.876325459807719
"60590320022005","2013",7,0.815659985774605
"60590320022005","2013",6,0.792062617326295
"60590320022005","2013",5,0.724889218150781
"60590320022005","2013",4,0.77013938359044
"60590320022005","2013",3,0.758634542780798
"60590320022005","2013",2,0.77391418297005
"60590320022005","2013",1,0.792634268636321
"60590320022005","2012",12,1.01787923012293
"60590320022005","2012",11,0.857106375008042
"60590320022005","2012",10,0.914177026893363
"60590320022005","2012",9,0.867707192855442
"60590320022005","2012",8,0.844405043819792
"60590320022005","2012",7,0.88945230637921
"60590320022005","2012",6,0.838523988641179
"60590320022005","2012",5,0.711491918712912
"60590320022005","2012",4,0.724982425379598
"60590320022005","2012",3,0.868556797965033
"60590320022005","2012",2,0.729384479825689
"60590320022005","2012",1,0.917652364419875
"60590320022005","2011",12,0.91331424680379
"60590320022005","2011",11,0.930029551033081
"60590320022005","2011",10,0.969856651335383
"60590320022005","2011",9,0.913634766918687
"60590320022005","2011",8,0.9101840257779
"60590320022006","2016",7,0.687940967278404
"60590320022006","2016",6,0.804631183476409
"60590320022006","2016",5,0.693210495224183
"60590320022006","2016",4,0.661851716275828
"60590320022006","2016",3,0.642046569292151
"60590320022006","2016",2,0.571803237853655
"60590320022006","2016",1,0.764036428786739
"60590320022006","2015",12,0.780146838938925
"60590320022006","2015",11,0.674223128681513
"60590320022006","2015",10,0.788623014598761
"60590320022006","2015",9,0.633697254908897
"60590320022006","2015",8,0.710479667930355
"60590320022006","2015",7,0.636630663519547
"60590320022006","2015",6,0.668781759127417
"60590320022006","2015",5,0.829959667679731
"60590320022006","2015",4,0.540287634238408
"60590320022006","2015",3,0.707128075809674
"60590320022006","2015",2,0.948089005557247
"60590320022006","2015",1,0.832389929847101
"60590320022006","2014",12,0.91817067737245
"60590320022006","2014",11,1.09989971065462
"60590320022006","2014",10,1.15236957264174
"60590320022006","2014",9,0.804268918781671
"60590320022006","2014",8,0.732349575695524
"60590320022006","2014",7,0.717131179307061
"60590320022006","2014",6,0.592869721818326
"60590320022006","2014",5,0.58019988450708
"60590320022006","2014",4,0.792052821235901
"60590320022006","2014",3,0.621418697007419
"60590320022006","2014",2,0.875402385487861
"60590320022006","2014",1,0.789782342813744
"60590320022006","2013",12,0.757993098184269
"60590320022006","2013",11,0.780000490998845
"60590320022006","2013",10,0.753127179228795
"60590320022006","2013",9,0.712791024653989
"60590320022006","2013",8,0.810619859008205
"60590320022006","2013",7,0.852380394747134
"60590320022006","2013",6,0.824971643183697
"60590320022006","2013",5,0.676259742897517
"60590320022006","2013",4,0.609387648047353
"60590320022006","2013",3,0.833576842183789
"60590320022006","2013",2,0.701073737817269
"60590320022006","2013",1,0.620822637043001
"60590320022006","2012",12,0.837096057415621
"60590320022006","2012",11,0.879528425281506
"60590320022006","2012",10,0.825932852232882
"60590320022006","2012",9,0.723499691456434
"60590320022006","2012",8,0.808738139111251
"60590320022006","2012",7,0.805872630205878
"60590320022006","2012",6,0.682005657947529
"60590320022006","2012",5,0.679514662383701
"60590320022006","2012",4,0.660822423591997
"60590320022006","2012",3,0.629256731252056
"60590320022006","2012",2,0.57212263237108
"60590320022006","2012",1,0.666524041673181
"60590320022006","2011",12,0.693149183433824
"60590320022006","2011",11,0.767511995650276
"60590320022006","2011",10,0.704846604393122
"60590320022006","2011",9,0.829506066727222
"60590320022006","2011",8,0.830362315035657
"60590320022008","2016",7,0.804872675225036
"60590320022008","2016",6,0.815973524065903
"60590320022008","2016",5,0.855349820957532
"60590320022008","2016",4,0.734701819127865
"60590320022008","2016",3,0.623932182525251
"60590320022008","2016",2,0.775975271401574
"60590320022008","2016",1,0.655714884065707
"60590320022008","2015",12,0.794432612801777
"60590320022008","2015",11,0.943092290334937
"60590320022008","2015",10,0.82130142973492
"60590320022008","2015",9,0.754041910935735
"60590320022008","2015",8,0.785763459322272
"60590320022008","2015",7,0.680147192621426
"60590320022008","2015",6,0.7770476274578
"60590320022008","2015",5,0.736633285231969
"60590320022008","2015",4,0.787593844414889
"60590320022008","2015",3,0.743070926026255
"60590320022008","2015",2,0.805172866356495
"60590320022008","2015",1,0.722664230617755
"60590320022008","2014",12,0.702035233285233
"60590320022008","2014",11,1.00739292258739
"60590320022008","2014",10,0.983672713520711
"60590320022008","2014",9,1.02997908035551
"60590320022008","2014",8,0.964226625782624
"60590320022008","2014",7,0.982007929076067
"60590320022008","2014",6,1.02990032553048
"60590320022008","2014",5,0.994137922855475
"60590320022008","2014",4,0.851265461628031
"60590320022008","2014",3,0.77557126983722
"60590320022008","2014",2,0.965162185797432
"60590320022008","2014",1,1.05501275960853
"60590320022008","2013",12,0.972655821323948
"60590320022008","2013",11,1.19685039200566
"60590320022008","2013",10,1.08294058490449
"60590320022008","2013",9,0.988269479238163
"60590320022008","2013",8,1.02704501231389
"60590320022008","2013",7,1.04845770081783
